SeniorCitizen,Partner,Dependents,tenure,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,PaymentMethod_1,PaymentMethod_2,PaymentMethod_3,Contract_1,Contract_2,InternetService_1,InternetService_2
0.0,1.0,0.0,1.20513360092504,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.15450850114711695,0.6485012604570395,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,-0.09867315991688917,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.5206907236365537,-0.7260844651827396,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1.0,1.0,1.0,-1.1580161531009565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6248607748265704,-0.9272438898952258,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,1.24587756220135,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.638276073217191,1.3439671210679125,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,-1.2802480369298872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6730594177124508,-0.9877086319872231,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,-0.7098325790615434,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.2848026967553796,-0.3280230747959853,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,1.0,-0.22090504374581998,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.526920587929123,-0.03244953255203305,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0,1.0,-1.1580161531009565,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.2525678090873563,-0.9086478382412476,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.6125732136881425,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.5274579333532603,2.412589339660627,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,0.0,0.5124862592277651,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.3328822185984681,-0.4892550339168934,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.5124862592277651,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0720638591901142,0.9272655602806702,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.1457906077409725,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3839866814399599,0.14252541610674974,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,-0.6283446565089228,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8177744674128838,-0.32817749040877037,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,-1.2802480369298872,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.5256767901419896,-0.9990250904670461,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,-0.6690886177852331,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32082983903777207,-0.45087172445316653,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,-1.1987601143772666,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,-1.4957603911093744,-0.9817084824618589,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,1.0,-1.1580161531009565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.4619826023156644,-0.9078316414308121,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.5718292524118322,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6515722505650205,1.6262168018658356,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,1.0,-0.9135523854430948,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,-1.34285435160934,-0.8953460361684733,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,1.0,-0.5061127726799919,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.487450280266981,-0.830888547517318,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,-1.1580161531009565,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5385547431084732,-0.8569847860780013,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,-0.26164900502213023,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.1152764355705587,0.10235529740936658,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,-1.1580161531009565,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3090765628156298,-0.9070595633668865,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-1.1172721918246462,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,-0.45865855797870686,-0.8723822286100021,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,-1.1580161531009565,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.8925654649944222,-0.8461536338097888,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,0.0,-0.13941712119319938,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.648248206228063,0.03284621228281276,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,-1.2395040756535771,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.1767712558042682,-0.9197878217350305,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,-0.13941712119319938,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.5090565684572035,-0.7628353810255953,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,1.0,-1.2802480369298872,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8659731102987637,-0.9672816523530787,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,-1.2802480369298872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1529656000214305,-0.9767451234794804,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,-0.9950403079957154,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9856387064292258,-0.6795833063611669,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,-0.7913205016141639,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,-1.4758161250876307,-0.8963387079649491,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,1.0829017170961088,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.9956108394400973,1.4622494804613053,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,1.0,-1.2802480369298872,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,-1.4841262359300238,-0.9984736061356706,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.7162060656093165,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0271892606411916,1.117704129591219,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,-0.5876006952326126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6797075063863651,-0.6685095009871491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,-0.6283446565089228,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.3241538833747292,-0.47096781348848565,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.5939741817803856,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.29257546217363534,0.5467854903781634,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,-0.26164900502213023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3374500607225587,-0.1978065944716289,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,-1.076528230548336,0.5,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-0.5600419102559036,-0.8727572379553374,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,-0.5468567339563021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4885749570113224,-0.605684405956865,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-1.1987601143772666,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.03982897152209136,-0.9386927046145787,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.4495973685829016,0.5,0.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.3921776712395615,0.6057281357155648,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,-1.2395040756535771,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.4940983689408955,-0.9844217853722257,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,-1.0357842692720256,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.3445163737778187,-0.9408104044470602,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.5876006952326126,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,-1.5040705019517675,-0.8356313127671464,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,1.5718292524118322,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.3212480634191177,-0.18071058019899194,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,0.0,-0.7913205016141639,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.964032418239003,-0.4510261400659516,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,-1.1987601143772666,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.9290108316581601,-0.9594064561010383,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.6125732136881425,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.2947748297662511,2.2336878225624517,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,1.0,1.0,1.3681094460302807,0.5,0.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.267526008603664,0.6287360620205459,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,1.0,-0.34313692757475084,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,-1.4625199477398017,-0.8001598405730815,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,-1.2802480369298872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6880176172287584,-0.9879071663465183,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.9606698332671783,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,-1.3411923294408614,-0.395943885048178,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1.0,1.0,0.0,-0.4246248501273713,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.302965819565853,-0.7652398527103921,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,-0.7505765403378537,0.5,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-0.46696866882110016,-0.6929071678071963,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,1.1643896396487294,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.316381117956474,1.8184421804100404,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,1.0,0.0,0.30876645284621373,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.8475717454027072,-0.284963178202195,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.3902543753988342,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.17112872283190358,0.11173053104274826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.6125732136881425,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6150077628584901,1.6585999618041982,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,-0.8320644628904742,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4903561002225926,-0.5845956451250703,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.5718292524118322,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.3411923294408614,-0.24382244708159115,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,1.0,0.0,-0.26164900502213023,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.5157046571311177,-0.8045937745973397,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,1.0,-1.0357842692720256,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1633559574136474,-0.9182657249804344,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,-1.076528230548336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6414809965113567,-0.8815368685108336,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0421577558197987,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.384524026864098,1.7041084488292952,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,1.0,0.0,0.7569500268856268,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.1550458465712543,-0.33258936505977343,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.6125732136881425,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.028313937385532638,1.0505553974029518,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,-0.5876006952326126,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0388234158205418,-0.23938851305733308,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,-1.0357842692720256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3424361272279941,-0.7634089247302257,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.5939741817803856,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.307533661689943,0.5351602006727703,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,-1.2395040756535771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6680733512070146,-0.9660242680775429,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.20513360092504,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5274579333532603,2.1044860734078266,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,1.0,1.0,-0.6690886177852331,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.4990844354463315,-0.8743234534564436,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,-1.076528230548336,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.5085192230330661,-0.8694042132205752,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.5468567339563021,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.32569678450041645,-0.545660851329968,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.4903413298592119,0.5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.6930036837341942,0.29859548188598417,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,1.0,-0.8728084241667844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3175057947008145,-0.6393249501707636,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.2866215234776603,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.540754110701089,2.06038938627105,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.2680224915699035,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.3263532509673455,0.8168804565125729,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,-0.7098325790615434,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3024284741417154,-0.6103830524601834,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.3023929662984404,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.469168036413716,-0.7684605212056242,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,-1.076528230548336,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.5007464576148102,-0.9558107782604708,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,1.0,0.0,1.3681094460302807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.695322172369602,2.496613492388981,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,1.1643896396487294,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7928441348857043,1.3403052651075802,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,0.0,0.43099833667514437,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.987300728597704,0.8265645213715246,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,-0.8320644628904742,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.4857882580985025,-0.9087140163610127,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,-0.38388088885106103,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0021398070712202,-0.668333026001109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,1.5718292524118322,0.5,0.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.41544598159826246,0.6537293319184785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.06430268518835205,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.006707649195310242,-0.05550157760352413,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-1.1172721918246462,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.4940983689408955,-0.9596932279533533,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,0.3495104141225239,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.975547452375562,-0.39338499775059615,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,1.6125732136881425,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.4990844354463315,-0.3986130692120349,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,0.0,-0.7505765403378537,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.023865216304234,-0.4455995342452178,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.3495104141225239,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,-1.4940983689408955,-0.6498031524668959,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,1.0,1.0,-0.38388088885106103,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5668091199726095,-0.2084392123805464,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,1.0,1.0,1.5718292524118322,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.4792592904673794,2.4263323291985017,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,-1.2802480369298872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18288199905404548,-0.97634805476089,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.6125732136881425,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.3096139082397673,-0.21450554002567565,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,1.0,1.0,-1.076528230548336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16626177736925923,-0.8406608498692899,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,1.0,-0.38388088885106103,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,-1.4891123024354598,-0.810902755348274,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,0.0,-0.9135523854430948,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6897987604400287,-0.6315821101582533,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.6125732136881425,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.499203556489123,2.3563379378603377,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,-1.0357842692720256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.48192686833740783,-0.8506978647003219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,-1.076528230548336,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.987300728597704,-0.7534822067654687,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,1.0,-0.954296346719405,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.2199838321847127,-0.6072726808312261,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,-0.8320644628904742,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8094643565704905,-0.5407857298406096,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,-1.2802480369298872,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,-1.5090565684572035,-0.9988044967344959,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,1.0,0.6347181430566958,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.1600319130766903,-0.39466444139938706,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.5061127726799919,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.465425767695413,-0.28324254708830393,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,0.0,-0.6690886177852331,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6831506717661141,-0.40066459092475126,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,-1.2395040756535771,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4936801445595501,-0.9399942076366246,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,-0.9135523854430948,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,-1.5123806127941606,-0.9256556150208647,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,-1.2395040756535771,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4920181223910712,-0.9213099184896265,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,1.0,-0.5061127726799919,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0637537483477213,-0.20144639105870651,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,-0.5061127726799919,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.4675060142452376,-0.8231677668780626,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,1.0,1.0,-0.5468567339563021,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.4957603911093744,-0.8553744518303852,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,-0.5468567339563021,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8576629994563704,-0.27499234149092805,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,-0.4246248501273713,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.3230292066303881,-0.045332206532961904,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.10504664646466227,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5069763219073788,0.24379999872052574,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,-1.2802480369298872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6531151516907071,-0.9874439195081629,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.2680224915699035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.277617262657328,0.19745325551173826,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,0.0,0.8791819107145575,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.1402067680977384,1.3914168329394512,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,-1.2802480369298872,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,-1.4824642137615451,-0.9984515467624157,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,0.0,1.3681094460302807,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.3712278495162684,2.072720575920604,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.9606698332671783,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.3479595391575674,1.5490751735930464,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,-0.5876006952326126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6364949300059208,-0.6777082596344907,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,-0.6690886177852331,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5036522775704221,-0.44795988718350443,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.4495973685829016,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.34397902835368127,0.6139783413129403,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,0.0,0.8384379494382472,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,-1.319586041250639,-0.44458480307548714,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,1.0,1.0,1.6125732136881425,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6615443835758921,1.592951266997272,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,-0.954296346719405,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3673664597551737,-0.6876570369725026,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,-0.09867315991688917,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.531787533391767,-0.32936869656454126,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.1457906077409725,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.1418687902662172,0.5877938652592369,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,-0.5876006952326126,0.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.983857563217955,-0.7394303860020239,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.9199258719908677,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.38066263710300274,0.825571849575049,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.2680224915699035,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-0.2957803854678011,-0.043655694165580856,0.0,1.0,0.0,0.0,0.0,0.0,0.0
